canonical_smiles,MW,logP,TPSA,HBD,HBA,QED,BBB_heuristic,Lipinski_pass,PAINS_count,has_charged_center,has_reactive_group,murcko_scaffold,campaigns_hit,targets_hit,n_campaigns,tier_A_hits,tier_B_hits,tier_C_hits,PAINS_penalty,composite,polypharm_bonus,anti_target_penalty,final_score
CCCCCCCCNC(=O)CNC(=O)C(C)NCCCc1ccccc1,375.5570000000002,3.1902000000000017,70.23,3,3,0.4124045435371528,1.0,1,0,0,0,c1ccccc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.8237213630611457,0.0,0.0,0.8237213630611457
Oc1ccc(C=NNc2ncnc3ccc(C(O)Nc4ncccn4)cc23)cc1,387.4030000000001,2.6744000000000003,128.44,4,9,0.22578924422998026,0.5,1,1,0,0,C(=NNc1ncnc2ccc(CNc3ncccn3)cc12)c1ccccc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.2,0.5777367732689941,0.0,0.0,0.5777367732689941
Fc1ccccc1NC=NN=Nc1cc(-c2ccnc3cnccc23)ccn1,371.3790000000001,4.970000000000003,87.78,1,5,0.2321375533266747,0.75,1,1,0,0,C(=NN=Nc1cc(-c2ccnc3cnccc23)ccn1)Nc1ccccc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.2,0.6546412659980024,0.0,0.0,0.6546412659980024
Cc1c(N)cc(-c2c[nH]c3cc(C=NC=CCC4=CNN=NN4)ccc23)c(O)c1C,401.47400000000005,4.378640000000003,123.18,5,7,0.24722258190298146,0.5,1,0,0,0,C(=CN=Cc1ccc2c(-c3ccccc3)c[nH]c2c1)CC1=CNN=NN1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.6241667745708945,0.0,0.0,0.6241667745708945
Cc1nc2c(OCc3ccccc3NC=NNC3CCC(=O)C3O)cccc2[nH]1,393.4470000000001,2.48752,111.63,4,6,0.2787764939445825,0.5,1,0,0,0,O=C1CCC(NN=CNc2ccccc2COc2cccc3[nH]cnc23)C1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.6336329481833747,0.0,0.0,0.6336329481833747
CCCCCCn1cnc2nc(C)n3nc(COc4ccc(OC)cc4)nc3c21,394.47900000000016,3.950320000000003,79.36000000000001,0,6,0.4000210636690426,1.0,1,0,0,0,c1ccc(OCc2nc3c4[nH]cnc4ncn3n2)cc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.8200063191007128,0.0,0.0,0.8200063191007128
Fc1ccccc1CN=[N+]=Cc1ccc2c(N3CCCC3)ccnc2c1,347.4170000000001,4.253600000000004,42.59,0,3,0.40210862892876365,1.0,1,1,1,0,C(=[N+]=NCc1ccccc1)c1ccc2c(N3CCCC3)ccnc2c1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.2,0.7806325886786291,0.0,0.0,0.7806325886786291
O=C(O)CCCCCCCCCOc1ccccc1C=CNCCCC1CC1,387.5640000000002,6.021300000000006,58.56,2,3,0.3208399794202225,0.75,0,0,0,0,C(=Cc1ccccc1)NCCCC1CC1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.5212519938260667,0.0,0.0,0.5212519938260667
COc1ccc(Cc2ccccc2OCCC=CCNNC(=N)N)cc1F,372.44399999999996,2.73787,92.39,4,4,0.16920744230109006,0.5,1,0,0,0,c1ccc(Cc2ccccc2)cc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.600762232690327,0.0,0.0,0.600762232690327
Oc1ncccc1-c1cc(OC=CCCC=NN=Cc2ccccc2)ccn1,372.42800000000005,4.626800000000005,79.96000000000001,1,6,0.27059005753747195,0.75,1,0,0,0,C(=COc1ccnc(-c2cccnc2)c1)CCC=NN=Cc1ccccc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.7061770172612416,0.0,0.0,0.7061770172612416
O=C(NNCC=CC[N+](=O)O)Nc1cc2ccccc2c2ccccc12,351.38600000000014,3.3434000000000017,93.47,4,3,0.23710592641598088,0.5,1,0,1,0,c1ccc2c(c1)ccc1ccccc12,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.6211317779247942,0.0,0.0,0.6211317779247942
CC(Nc1cnc(OCCCCC(=O)O)cc1-c1ccccc1)c1ccco1,380.444,5.148400000000004,84.59,2,5,0.47334647393277907,0.75,0,0,0,0,c1ccc(-c2ccncc2NCc2ccco2)cc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.5670039421798336,0.0,0.0,0.5670039421798336
CC(=O)C1=C(C)c2nc(CNNN=Cc3cccnc3)nc3cccc1c23,358.40500000000014,2.486200000000001,92.16,2,7,0.3995300206207312,0.75,1,0,0,0,C1=Cc2nc(CNNN=Cc3cccnc3)nc3cccc1c23,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.7448590061862193,0.0,0.0,0.7448590061862193
Cc1cccc(Cc2cccc(C=NNc3ccc(N(O)O)cc3)c2)c1C,361.4450000000001,4.925040000000003,68.09,3,5,0.43029354208172893,0.75,1,0,0,0,C(=NNc1ccccc1)c1cccc(Cc2ccccc2)c1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.7540880626245186,0.0,0.0,0.7540880626245186
Cc1cccc(-n2nc(CCCCCNC3NCCN3)c3nc[nH]c32)c1CN(C)C,410.57000000000016,1.8974200000000012,85.83,4,6,0.3821338295987322,0.75,1,0,0,0,c1ccc(-n2nc(CCCCCNC3NCCN3)c3nc[nH]c32)cc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.7396401488796196,0.0,0.0,0.7396401488796196
CCOCC[N+]#[N+]C=NN=C(N)Nc1ncc2cc(Cc3cccnc3)cnc2n1,406.4540000000002,2.3794000000000004,132.28,2,7,0.2023081476863548,0.75,1,0,1,0,c1cncc(Cc2cnc3ncncc3c2)c1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.6856924443059065,0.0,0.0,0.6856924443059065
O=C1N=CC(CCCOc2cc(-c3ccc4c(c3)CCNCC4)ncn2)N1,365.43700000000007,2.1534,88.5,2,5,0.7660226295147915,1.0,1,0,0,0,O=C1N=CC(CCCOc2cc(-c3ccc4c(c3)CCNCC4)ncn2)N1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.9298067888544375,0.0,0.0,0.9298067888544375
Cc1cc(-c2ccnc3nc(CN=Cc4ccc(Cl)cc4)nn23)ccc1N,376.85100000000006,3.9544200000000025,81.46,1,5,0.43152749700827325,1.0,1,0,0,0,C(=NCc1nc2nccc(-c3ccccc3)n2n1)c1ccccc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.829458249102482,0.0,0.0,0.829458249102482
Cc1ccc2[n+](C)c3ccc(N=NNCNNc4[nH+]cccc4F)cc3c-2c(N)n1,407.45700000000016,2.170419999999999,117.74,4,6,0.12845978192315605,0.5,1,1,1,0,c1ccc(NNCNN=Nc2ccc3[nH+]c4cccncc-4c3c2)[nH+]c1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.2,0.5485379345769469,0.0,0.0,0.5485379345769469
Cc1cc(NNCC2CC3CCC=CC3N2)nnc1N1CCNC(CS(=O)(=O)O)C1,437.5700000000003,0.06422000000000344,131.51,5,9,0.22668791323827886,0.25,1,0,0,0,C1=CC2NC(CNNc3ccc(N4CCNCC4)nn3)CC2CC1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.5430063739714837,0.0,0.0,0.5430063739714837
C=C1COC2CCC(N=COc3cc(N)c(N4CCCNCC4)cc3O)CC12,386.4960000000002,2.3049,92.34,3,7,0.24178190431430113,0.75,1,0,0,0,C=C1COC2CCC(N=COc3ccc(N4CCCNCC4)cc3)CC12,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.6975345712942903,0.0,0.0,0.6975345712942903
C1=CNC(N=c2[nH]c2=NNc2cnc3c(N4CCCC4)cncc3c2)N=N1,362.40100000000007,1.0724,118.30999999999999,3,9,0.6001369091139142,0.5,1,0,0,0,C1=CNC(N=c2[nH]c2=NNc2cnc3c(N4CCCC4)cncc3c2)N=N1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.7300410727341742,0.0,0.0,0.7300410727341742
Cc1cc(Cc2ccccc2C)ccc1CN=NN=CCNC1=CCC=CC1,372.51600000000013,5.655740000000006,49.11,1,3,0.2764792655432452,0.75,0,1,0,0,C1=CCC(NCC=NN=NCc2ccc(Cc3ccccc3)cc2)=CC1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.2,0.46794377966297357,0.0,0.0,0.46794377966297357
COc1cccc(-c2ccc(C#[N+]N=CNNc3ccccc3)cc2)c1,343.41,4.603200000000003,50.01,2,3,0.4042073637238725,0.75,1,0,1,0,C(#[N+]N=CNNc1ccccc1)c1ccc(-c2ccccc2)cc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.7462622091171618,0.0,0.0,0.7462622091171618
O=C(O)C1CCC(OCCc2nc3c4c(nc5c(c4n2)CCNCC5)C=CC=C3)CN1,421.50100000000015,1.5173,109.26,3,7,0.6667659977613885,0.75,1,0,0,0,C1=Cc2nc(CCOC3CCCNC3)nc3c4c(nc(c23)C=C1)CCNCC4,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.8250297993284166,0.0,0.0,0.8250297993284166
Cc1ccc(-c2ccccc2NC(=O)N=[N+]=CC2CC3CCC=CC3O2)cc1,374.4640000000001,5.0488200000000045,64.79,1,2,0.35359058667257487,0.75,0,1,1,0,O=C(N=[N+]=CC1CC2CCC=CC2O1)Nc1ccccc1-c1ccccc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.2,0.4910771760017725,0.0,0.0,0.4910771760017725
CCC(=O)C1CC1C=NCc1[nH]nc2c(Nc3ccc(C)cc3)ncnc12,362.43700000000007,3.5909200000000014,95.92,2,6,0.6262462544719881,0.75,1,0,0,0,C(=NCc1[nH]nc2c(Nc3ccccc3)ncnc12)C1CC1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.0,0.8128738763415964,0.0,0.0,0.8128738763415964
CC1=C(C)[N+]2=Nc3ccc(C=[N+]=NC4C=Cc5ccccc5N4)c(O)c3C2=C1C,383.45500000000015,5.084800000000004,74.09,2,4,0.3282231827406294,0.75,0,1,1,0,C1=C[N+]2=Nc3ccc(C=[N+]=NC4C=Cc5ccccc5N4)cc3C2=C1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.2,0.4834669548221888,0.0,0.0,0.4834669548221888
OC(=NN=NCC1Cc2ccccc2N1)c1ccc(-c2ccncc2)cc1,357.4170000000001,4.457200000000003,82.23,2,4,0.30608098869299344,1.0,1,1,0,0,C(=NN=NCC1Cc2ccccc2N1)c1ccc(-c2ccncc2)cc1,['dok7_binder'],['DOK7'],1,1.0,0.0,0.0,0.2,0.7518242966078981,0.0,0.0,0.7518242966078981
c1cc2cc(c1)-c1[nH+]ccc3c1[nH+]c(c1cnc4ccc3[n+]41)[C@H]1OC[C@H]1CCC1CN(C2)C1,436.5390000000003,2.772800000000001,57.74,0,3,0.35093363476096234,1.0,1,0,1,0,c1cc2cc(c1)-c1[nH+]ccc3c1[nH+]c(c1cnc4ccc3[n+]41)C1OCC1CCC1CN(C2)C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8052800904282886,0.0,0.0,0.8052800904282886
Cc1ccc(CCNC(=O)c2ccc(-c3ccc4[nH]nnc4c3)[nH+]c2C)cc1,372.4520000000001,3.028340000000001,84.81,2,3,0.5646472448112745,1.0,1,0,1,0,O=C(NCCc1ccccc1)c1ccc(-c2ccc3[nH]nnc3c2)[nH+]c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8693941734433823,0.0,0.0,0.8693941734433823
Nc1ncc(CCCCNCc2ccncc2)c(N2CCNc3ccccc32)n1,389.5070000000002,3.129900000000001,91.99,3,7,0.5098262944640074,0.75,1,0,0,0,c1ccc2c(c1)NCCN2c1ncncc1CCCCNCc1ccncc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.7779478883392021,0.0,0.0,0.7779478883392021
Oc1ccc2cc([C@H]3C[C@@H](c4cnccn4)CN3Cc3ccnnc3)ccc2n1,384.4430000000001,3.2512000000000016,87.92,1,7,0.5776889790678718,1.0,1,0,0,0,c1cnc2ccc(C3CC(c4cnccn4)CN3Cc3ccnnc3)cc2c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8733066937203615,0.0,0.0,0.8733066937203615
Oc1ccc(Cc2nc3ccccc3nc2-c2cccc3ccccc23)cc1,362.43200000000013,5.746400000000005,46.010000000000005,1,3,0.4446232951232279,0.75,0,0,0,0,c1ccc(Cc2nc3ccccc3nc2-c2cccc3ccccc23)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.5583869885369683,0.0,0.0,0.5583869885369683
O=C(O)c1ccc(C=NNc2cc(-c3ccccc3)nc3ccccc23)cc1,367.4080000000001,5.046000000000003,74.58,2,4,0.3824595084469395,0.75,0,0,0,0,C(=NNc1cc(-c2ccccc2)nc2ccccc12)c1ccccc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.5397378525340819,0.0,0.0,0.5397378525340819
O=C(c1c[nH]c(O)nc1=O)[C@H](Cc1ccccc1)NCc1ccc(O)cc1,365.38900000000007,1.7648999999999997,115.31000000000002,4,6,0.47441636652765146,0.5,1,0,0,0,O=C(c1c[nH]cnc1=O)C(Cc1ccccc1)NCc1ccccc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.6923249099582954,0.0,0.0,0.6923249099582954
C1=C(c2ccccc2)Nc2ccccc2C(OCc2ccc[nH+]c2)=C1,327.407,4.525000000000003,35.4,1,2,0.7642193127597589,0.75,1,0,1,0,C1=C(c2ccccc2)Nc2ccccc2C(OCc2ccc[nH+]c2)=C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8542657938279277,0.0,0.0,0.8542657938279277
O=C(O)c1ccc2c(Nc3cccc4c3NC=CC=C4)c(O)ccc2c1,344.37000000000006,4.939600000000003,81.59,4,4,0.5060598381735883,0.5,1,0,0,0,C1=CNc2c(cccc2Nc2cccc3ccccc23)C=C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.7018179514520764,0.0,0.0,0.7018179514520764
CC1CC=C2N=CN(c3nc(=O)[nH]c(=N)[nH]3)c3cc(CCCC(=O)O)nc1c32,381.3960000000003,1.4078700000000004,151.18,4,7,0.6144796454740771,0.25,1,0,0,0,N=c1[nH]c(N2C=NC3=CCCc4nccc2c43)nc(=O)[nH]1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.6593438936422231,0.0,0.0,0.6593438936422231
Cc1cc2c(Cc3cc[nH+]cc3)c3[nH]cc([C@@H]4CCCN(C)C4)c3nc2c(C)[nH+]1,387.5310000000002,3.3611400000000016,60.2,1,2,0.5859167520191149,1.0,1,0,1,0,c1cc(Cc2c3cc[nH+]cc3nc3c(C4CCCNC4)c[nH]c23)cc[nH+]1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8757750256057344,0.0,0.0,0.8757750256057344
CCn1c(C)c(N2C=Nc3cccc4c3c2cc2ccccc24)c2ccccc21,375.4750000000001,7.087520000000006,20.53,0,2,0.3017066028677008,0.75,0,1,0,0,C1=Nc2cccc3c2c(cc2ccccc23)N1c1c[nH]c2ccccc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.2,0.4755119808603102,0.0,0.0,0.4755119808603102
Nc1ncc2c(n1)Nc1ccccc1-c1ccccc1OCCCCCN=C2O,389.45900000000034,4.336700000000003,105.65,3,6,0.5281806675801951,0.75,1,0,0,0,C1=NCCCCCOc2ccccc2-c2ccccc2Nc2ncncc21,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.7834542002740585,0.0,0.0,0.7834542002740585
N:CC1=Cc2cnc3cc4nccc5cccc(c5c4cc23)OCCNC1=O,368.3960000000002,3.272890000000002,87.91,2,5,0.5397018450467607,1.0,1,0,0,0,O=C1C=Cc2cnc3cc4nccc5cccc(c5c4cc23)OCCN1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8619105535140281,0.0,0.0,0.8619105535140281
Cc1cnc(=O)n(CN(O)[C@H]2O[C@@H](OP(=O)(O)O)[C@@H](OP(=O)(O)O)[C@@H]2O)n1,434.1910000000001,-2.7740799999999983,234.22999999999996,6,11,0.18810636927237553,0.25,0,0,0,0,O=c1nccnn1CNC1CCCO1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.33143191078171264,0.0,0.0,0.33143191078171264
Cn1c(-c2ccc(O)c3ccccc23)c(-c2ccccc2)c2ccccc21,349.43300000000005,6.371100000000005,25.16,1,1,0.39337173959113475,0.75,0,0,0,0,c1ccc(-c2c(-c3cccc4ccccc34)[nH]c3ccccc23)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.5430115218773404,0.0,0.0,0.5430115218773404
OC1=CC=CC2=CC(NCC3=Cc4cccc5cc[nH+]c3c45)=CNC2=C1,340.40600000000006,3.3641000000000014,58.43,3,3,0.802896410285212,1.0,1,0,1,0,C1=CC=C2NC=C(NCC3=Cc4cccc5cc[nH+]c3c45)C=C2C=C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.9408689230855636,0.0,0.0,0.9408689230855636
c1ccc(-c2nc[nH]c3cc(-c4ccccc4-c4cccc[nH+]4)cc2-3)cc1,348.42900000000003,5.329600000000005,42.82,1,1,0.47038500219818474,0.75,0,0,1,0,c1ccc(-c2nc[nH]c3cc(-c4ccccc4-c4cccc[nH+]4)cc2-3)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.5661155006594554,0.0,0.0,0.5661155006594554
Nc1ncnc2c1ncn2[C@@H]1O[C@H](O[P@@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O,413.17600000000004,-1.7885000000000009,232.59999999999997,6,11,0.29725086285277874,0.25,0,0,0,0,c1ncc2ncn(C3CCCO3)c2n1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.36417525885583363,0.0,0.0,0.36417525885583363
Cc1ccc(N2CCC[C@@H]2c2cnn[nH]2)c2cc3ccccc3[nH+]c12,330.4150000000001,3.575120000000001,58.95,1,3,0.5716107304199775,1.0,1,0,1,0,c1ccc2[nH+]c3cccc(N4CCCC4c4cnn[nH]4)c3cc2c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8714832191259931,0.0,0.0,0.8714832191259931
Cc1cc(N)nn1-c1ccc(-c2ccnc3ccc(-c4ccncn4)cc23)cc1,378.43900000000014,4.435120000000002,82.51,1,5,0.5019356103185644,1.0,1,0,0,0,c1cnn(-c2ccc(-c3ccnc4ccc(-c5ccncn5)cc34)cc2)c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8505806830955693,0.0,0.0,0.8505806830955693
c1ccc(CN2CCC[C@@H](Nc3ncnc4c3nnc3ccccc34)C2)cc1,370.46000000000015,3.6495000000000015,66.83,1,6,0.5532722742736997,1.0,1,0,0,0,c1ccc(CN2CCCC(Nc3ncnc4c3nnc3ccccc34)C2)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8659816822821098,0.0,0.0,0.8659816822821098
CN1N=C2CCCC[C@@H]2c2c1[nH]c(=O)[nH]c2=Nc1cccc2ccccc12,359.4330000000001,3.5520000000000014,76.61,2,4,0.6969692967143881,1.0,1,0,0,0,O=c1[nH]c2c(c(=Nc3cccc4ccccc34)[nH]1)C1CCCCC1=NN2,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.9090907890143163,0.0,0.0,0.9090907890143163
O=C(O)[C@@H]1C=C[C@H]2C1=CCCc1nc(-c3ccc(F)cc3)ncc12,322.339,3.509500000000002,63.08,1,3,0.8595250554531597,1.0,1,0,0,0,C1=CC2C(=CCCc3nc(-c4ccccc4)ncc32)C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.9578575166359478,0.0,0.0,0.9578575166359478
O=c1[nH]c(O)c(CC=Cc2cccc(N3CCOCC3)c2)c2ccccc12,362.4290000000001,3.326200000000002,65.56,2,4,0.7471961585007052,1.0,1,0,0,0,O=c1[nH]cc(CC=Cc2cccc(N3CCOCC3)c2)c2ccccc12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.9241588475502116,0.0,0.0,0.9241588475502116
Oc1ccc(-c2ccccc2NCCOc2cccc(-c3ccccc3)c2)cc1O,397.4740000000001,5.922700000000004,61.72,3,4,0.26743426062079106,0.75,0,1,0,0,c1ccc(-c2cccc(OCCNc3ccccc3-c3ccccc3)c2)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.2,0.4652302781862373,0.0,0.0,0.4652302781862373
NC1=CC(CN2CCCN(CCc3cccc[nH+]3)[C@@H]2O)=c2ccccc2=CN1,378.50000000000006,-0.6809999999999965,78.9,3,5,0.6425850720457701,0.75,1,0,1,0,C1=CC(CN2CCCN(CCc3cccc[nH+]3)C2)=c2ccccc2=CN1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.817775521613731,0.0,0.0,0.817775521613731
Cn1cnc(C2=C(N3CCCCCC3)C=Cc3ccccc3N2)c2[nH+]cnc1-2,373.484,3.4175000000000013,60.120000000000005,1,4,0.7477443552362871,1.0,1,0,1,0,C1=Cc2ccccc2NC(c2nc[nH]c3nc[nH+]c2-3)=C1N1CCCCCC1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.924323306570886,0.0,0.0,0.924323306570886
C[C@H](c1ccccn1)[C@H](Cc1ccccc1F)C(=O)N1CCc2ccccc2C1,388.48600000000016,4.768000000000004,33.2,0,2,0.6308918029991116,0.75,1,0,0,0,O=C(C(Cc1ccccc1)Cc1ccccn1)N1CCc2ccccc2C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8142675408997335,0.0,0.0,0.8142675408997335
O=C(O)c1cc(O)cc(-c2cccc3[nH+]cc(-c4nc5ccccc5[nH]4)cc23)c1,382.39900000000006,4.268000000000002,100.35,3,3,0.4337620486365984,0.75,1,0,1,0,c1ccc(-c2cccc3[nH+]cc(-c4nc5ccccc5[nH]4)cc23)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.7551286145909795,0.0,0.0,0.7551286145909795
O=C(O)c1cc2c(Cc3cnc4cccccc3-4)cnn2cc1O,319.32000000000005,2.828700000000001,87.72,2,4,0.6060680605191056,1.0,1,0,0,0,c1ccc2ncc(Cc3cnn4ccccc34)c-2cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8818204181557316,0.0,0.0,0.8818204181557316
c1ccc(-c2ccncc2Oc2ccccc2Cn2cncc2-c2ccccc2)cc1,403.48500000000007,6.452700000000005,39.94,0,3,0.32689832144224035,0.75,0,0,0,0,c1ccc(-c2ccncc2Oc2ccccc2Cn2cncc2-c2ccccc2)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.5230694964326721,0.0,0.0,0.5230694964326721
O=C(O)c1ccc(Nc2ncc(-c3ccccc3)c3nc[nH]c(=O)c23)cc1,358.3570000000001,3.4269000000000007,107.97,3,5,0.5157560452469717,0.75,1,0,0,0,O=c1[nH]cnc2c(-c3ccccc3)cnc(Nc3ccccc3)c12,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.7797268135740916,0.0,0.0,0.7797268135740916
c1ccc(C(Nc2ncccc2-c2ccc3ccccc3n2)c2ccccc2)cc1,387.4860000000001,6.498300000000006,37.81,1,3,0.37403316612329446,0.75,0,0,0,0,c1ccc(C(Nc2ncccc2-c2ccc3ccccc3n2)c2ccccc2)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.5372099498369883,0.0,0.0,0.5372099498369883
Nc1nc2c([nH]1)C1CCN(CC1)CC(=O)N[C@H](c1ccccc1F)c1ccc-2cc1,405.47700000000003,3.196600000000002,87.03999999999999,3,4,0.5802962884117581,1.0,1,0,0,0,O=C1CN2CCC(CC2)c2[nH]cnc2-c2ccc(cc2)C(c2ccccc2)N1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8740888865235275,0.0,0.0,0.8740888865235275
CCOc1ccc(-c2c(C)cncc2CCc2ccccc2N)c2nc(O)ccc12,399.4940000000001,5.076920000000004,81.26,2,5,0.44213079805698446,0.75,0,0,0,0,c1ccc(CCc2cnccc2-c2cccc3cccnc23)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.5576392394170953,0.0,0.0,0.5576392394170953
Cc1cc(C)cc(Sc2nc(Nc3ccccn3)c3ccccc3n2)c1,358.4700000000001,5.536440000000004,50.7,1,5,0.4856681247933908,0.75,0,0,0,0,c1ccc(Sc2nc(Nc3ccccn3)c3ccccc3n2)cc1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.5707004374380171,0.0,0.0,0.5707004374380171
CN1CCCCC[C@]2(CCN(c3c[nH]nn3)C2)CNc2[nH]c3ccccc3c2C1,393.5390000000001,3.6004000000000014,75.87,3,5,0.5889271726953349,1.0,1,0,0,0,c1ccc2c3c([nH]c2c1)NCC1(CCCCCNC3)CCN(c2c[nH]nn2)C1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8766781518086004,0.0,0.0,0.8766781518086004
Cc1nn2c(C)cc([C@@H]3CC[C@]4(C)C(=O)N(C)C[C@H]34)nc2c1CCC(=N)O,369.46900000000005,2.7859100000000003,94.58000000000001,2,4,0.6398876409624022,0.75,1,0,0,0,O=C1NCC2C1CCC2c1ccn2nccc2n1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8169662922887206,0.0,0.0,0.8169662922887206
O=C(O)c1ccc(CNCc2ccccc2F)c([C@@H]2C=CNC2)c1,326.37100000000004,3.0142000000000007,61.36,3,3,0.7635626497179713,1.0,1,0,0,0,C1=CC(c2ccccc2CNCc2ccccc2)CN1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.9290687949153913,0.0,0.0,0.9290687949153913
Nc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)c2cccnc12,314.34400000000005,4.335400000000002,76.21000000000001,2,3,0.5397333862128029,1.0,1,0,0,0,c1ccc2cc(-c3cccc4ncccc34)ccc2c1,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.8619200158638409,0.0,0.0,0.8619200158638409
NC(=O)C1CCN(C2=C(F)c3cc(O)cnc3C=C(NCc3ccc(O)cc3)N2)CC1,425.4640000000002,1.9770999999999999,123.74000000000001,5,7,0.49622315878131523,0.5,1,0,0,0,C1=C(NCc2ccccc2)NC(N2CCCCC2)=Cc2cccnc21,['mdm2_activator'],['MDM2'],1,1.0,0.0,0.0,0.0,0.6988669476343946,0.0,0.0,0.6988669476343946
